,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
20171,Resort Hotel,0,3,2016,January,4,18,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,99.0,0,Transient,30.0,0,0,Check-Out,2016-01-19
20172,Resort Hotel,0,1,2016,April,16,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,99.0,0,Transient,42.0,0,0,Check-Out,2016-04-13
20173,Resort Hotel,0,1,2016,May,20,12,0,0,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,E,1,No Deposit,,99.0,0,Transient,0.0,0,0,Check-Out,2016-05-12
20174,Resort Hotel,0,4,2016,January,4,18,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,39.0,0,1,Check-Out,2016-01-19
20175,Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,1,Check-Out,2016-03-02
20176,Resort Hotel,0,6,2016,April,18,28,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240.0,,0,Transient,56.0,0,0,Check-Out,2016-04-29
20177,Resort Hotel,0,2,2017,February,7,15,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,3,A,D,0,No Deposit,240.0,,0,Transient,55.0,0,1,Check-Out,2017-02-16
20178,Resort Hotel,0,7,2017,March,12,23,0,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,4,A,A,0,No Deposit,,,0,Transient,60.0,0,1,Check-Out,2017-03-24
20179,Resort Hotel,0,4,2017,May,19,8,1,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,5,A,A,0,No Deposit,,,0,Transient,72.0,0,1,Check-Out,2017-05-10
20180,Resort Hotel,0,4,2016,January,4,18,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,39.0,0,1,Check-Out,2016-01-19
20181,Resort Hotel,0,7,2017,March,12,23,0,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,A,0,No Deposit,,,0,Transient,60.0,0,1,Check-Out,2017-03-24
20182,Resort Hotel,0,3,2016,January,4,18,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,366.0,0,Transient,38.0,0,0,Check-Out,2016-01-19
20183,Resort Hotel,0,1,2016,January,4,17,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,2,Check-Out,2016-01-19
20184,Resort Hotel,0,4,2016,January,4,18,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-01-19
20185,Resort Hotel,0,2,2016,November,47,16,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,2,Check-Out,2016-11-17
20186,Resort Hotel,0,1,2017,February,8,21,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,1,0,2,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,3,Check-Out,2017-02-22
20187,Resort Hotel,0,0,2017,May,21,23,0,1,1,0.0,0,BB,ESP,Direct,TA/TO,1,0,3,A,A,0,No Deposit,250.0,,0,Transient,80.0,0,3,Check-Out,2017-05-24
20188,Resort Hotel,0,20,2016,January,2,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,,0,Transient,64.0,0,2,Check-Out,2016-01-19
20189,Resort Hotel,0,0,2016,January,4,18,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient,29.0,0,0,Check-Out,2016-01-19
20190,Resort Hotel,0,0,2016,January,4,18,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,38.0,0,0,Check-Out,2016-01-19
20191,Resort Hotel,0,0,2016,January,3,14,2,4,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,2016-01-20
20192,Resort Hotel,0,6,2016,January,4,19,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,0.0,0,0,Check-Out,2016-01-19
20193,Resort Hotel,0,0,2016,January,4,18,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,330.0,,0,Transient-Party,43.0,0,0,Check-Out,2016-01-19
20194,Resort Hotel,0,2,2016,December,51,16,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,330.0,,0,Group,34.0,0,1,Check-Out,2016-12-17
20195,Resort Hotel,0,0,2016,January,4,18,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,43.0,0,0,Check-Out,2016-01-19
20196,Resort Hotel,0,10,2016,January,4,19,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,2016-01-19
20197,Resort Hotel,0,16,2016,January,3,11,3,6,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,85.0,1,1,Check-Out,2016-01-20
20198,Resort Hotel,0,25,2016,January,3,10,4,6,1,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,39.0,0,2,Check-Out,2016-01-20
20199,Resort Hotel,0,25,2016,January,3,10,4,6,1,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,39.0,0,2,Check-Out,2016-01-20
20200,Resort Hotel,0,25,2016,January,3,10,4,6,1,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,39.0,0,2,Check-Out,2016-01-20
20201,Resort Hotel,0,3,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,177.0,,0,Transient,29.0,1,0,Check-Out,2016-01-20
20202,Resort Hotel,0,0,2016,January,4,19,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,372.0,0,Transient,39.0,1,0,Check-Out,2016-01-20
20203,Resort Hotel,0,0,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,51.0,1,0,Check-Out,2016-01-20
20204,Resort Hotel,0,0,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,0,1,Check-Out,2016-01-20
20205,Resort Hotel,0,0,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,58.0,1,0,Check-Out,2016-01-20
20206,Resort Hotel,0,1,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,,0,Transient,61.0,0,0,Check-Out,2016-01-20
20207,Resort Hotel,0,16,2016,January,3,13,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-01-20
20208,Resort Hotel,0,21,2016,January,3,16,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,58.0,0,0,Check-Out,2016-01-20
20209,Resort Hotel,0,0,2016,January,4,19,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,37.0,0,0,Check-Out,2016-01-20
20210,Resort Hotel,0,23,2016,January,4,18,1,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2016-01-20
20211,Resort Hotel,0,23,2016,January,4,18,1,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2016-01-20
20212,Resort Hotel,0,0,2016,January,4,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-01-20
20213,Resort Hotel,0,40,2016,January,3,13,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,314.0,,0,Transient,39.79,1,0,Check-Out,2016-01-20
20214,Resort Hotel,0,4,2016,January,4,19,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-01-20
20215,Resort Hotel,0,6,2016,January,4,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-01-21
20216,Resort Hotel,0,0,2016,January,4,19,0,1,2,0.0,0,BB,AUT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-01-20
20217,Resort Hotel,0,1,2016,January,4,18,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-01-20
20218,Resort Hotel,0,5,2016,January,3,16,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,67.0,1,0,Check-Out,2016-01-20
20219,Resort Hotel,0,16,2017,January,2,12,2,3,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,F,F,0,No Deposit,250.0,,0,Transient-Party,75.0,1,2,Check-Out,2017-01-17
20220,Resort Hotel,0,33,2017,March,13,31,0,2,2,0.0,0,BB,PRT,Direct,Direct,1,0,2,G,G,2,No Deposit,250.0,,0,Group,133.0,1,2,Check-Out,2017-04-02
20221,Resort Hotel,0,51,2016,January,3,16,2,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,39.0,0,2,Check-Out,2016-01-21
20222,Resort Hotel,0,11,2016,January,3,11,3,7,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,38.96,0,1,Check-Out,2016-01-21
20223,Resort Hotel,0,1,2016,January,4,19,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,40.0,0,1,Check-Out,2016-01-21
20224,Resort Hotel,0,55,2016,January,3,14,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,37.7,0,0,Check-Out,2016-01-21
20225,Resort Hotel,0,55,2016,January,3,14,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,55.4,1,0,Check-Out,2016-01-21
20226,Resort Hotel,0,5,2016,January,4,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,365.0,0,Transient,30.0,0,0,Check-Out,2016-01-21
20227,Resort Hotel,0,5,2016,January,4,20,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,314.0,,0,Transient,29.0,0,1,Check-Out,2016-01-21
20228,Resort Hotel,0,4,2016,January,4,18,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,99.0,0,Transient,30.0,0,0,Check-Out,2016-01-21
20229,Resort Hotel,0,5,2016,January,4,20,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient-Party,26.0,0,0,Check-Out,2016-01-21
20230,Resort Hotel,0,5,2016,January,4,20,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient-Party,26.0,0,0,Check-Out,2016-01-21
20231,Resort Hotel,0,2,2016,January,4,20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,1,0,Check-Out,2016-01-21
20232,Resort Hotel,0,6,2016,January,4,19,0,2,1,0.0,0,BB,GBR,Complementary,Direct,0,0,0,A,F,4,No Deposit,,277.0,0,Transient,0.0,0,0,Check-Out,2016-01-21
20233,Resort Hotel,0,2,2016,January,4,20,0,1,3,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,1,No Deposit,,331.0,0,Transient,67.5,0,1,Check-Out,2016-01-21
20234,Resort Hotel,0,1,2016,January,4,19,0,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,56.0,1,1,Check-Out,2016-01-21
20235,Resort Hotel,0,0,2016,January,4,20,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,39.0,1,0,Check-Out,2016-01-21
20236,Resort Hotel,0,35,2016,January,4,19,0,2,2,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient-Party,36.25,0,2,Check-Out,2016-01-21
20237,Resort Hotel,0,35,2016,January,4,19,0,2,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient-Party,29.0,0,1,Check-Out,2016-01-21
20238,Resort Hotel,0,0,2016,January,4,19,0,2,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,D,D,1,No Deposit,,,0,Transient,0.0,1,0,Check-Out,2016-01-21
20239,Resort Hotel,0,0,2016,January,4,18,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,2016-01-21
20240,Resort Hotel,0,25,2016,January,4,20,0,1,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient-Party,25.0,0,0,Check-Out,2016-01-21
20241,Resort Hotel,0,25,2016,January,4,20,0,1,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient-Party,25.0,0,0,Check-Out,2016-01-21
20242,Resort Hotel,0,0,2016,January,4,20,0,1,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,78.0,1,1,Check-Out,2016-01-21
20243,Resort Hotel,0,0,2016,January,4,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,109.0,0,Transient,30.0,0,0,Check-Out,2016-01-21
20244,Resort Hotel,0,2,2016,February,9,24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,14.0,0,Transient,30.0,0,0,Check-Out,2016-02-25
20245,Resort Hotel,0,1,2016,May,19,3,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,2,D,D,0,No Deposit,104.0,,0,Transient,81.0,0,0,Check-Out,2016-05-04
20246,Resort Hotel,0,2,2016,October,42,12,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,3,A,A,0,No Deposit,10.0,,0,Transient,76.5,0,0,Check-Out,2016-10-13
20247,Resort Hotel,0,2,2017,February,7,16,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,4,A,D,0,No Deposit,10.0,,0,Group,35.0,0,0,Check-Out,2017-02-17
20248,Resort Hotel,0,55,2016,January,4,19,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,50.8,1,1,Check-Out,2016-01-21
20249,Resort Hotel,0,3,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,47.0,0,Transient,30.0,0,0,Check-Out,2016-01-22
20250,Resort Hotel,0,0,2016,February,8,15,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,47.0,0,Transient,30.0,0,0,Check-Out,2016-02-19
20251,Resort Hotel,0,0,2016,March,12,14,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-18
20252,Resort Hotel,0,1,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,127.0,,0,Transient,26.5,0,0,Check-Out,2016-01-22
20253,Resort Hotel,0,4,2016,January,4,18,1,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,2016-01-22
20254,Resort Hotel,0,0,2016,January,5,25,1,3,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,2016-01-29
20255,Resort Hotel,0,7,2016,January,4,18,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,94.0,0,Transient,27.0,0,0,Check-Out,2016-01-22
20256,Resort Hotel,0,6,2016,November,47,14,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,94.0,0,Transient,27.0,0,0,Check-Out,2016-11-18
20257,Resort Hotel,0,2,2017,January,4,25,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,,94.0,0,Transient-Party,35.0,0,0,Check-Out,2017-01-27
20258,Resort Hotel,0,1,2017,February,8,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,94.0,,0,Transient-Party,35.0,0,0,Check-Out,2017-02-23
20259,Resort Hotel,0,0,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,40.0,1,0,Check-Out,2016-01-22
20260,Resort Hotel,0,1,2016,January,4,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,43.2,0,1,Check-Out,2016-01-22
20261,Resort Hotel,0,61,2016,January,4,19,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,65.4,1,1,Check-Out,2016-01-22
20262,Resort Hotel,0,3,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,40.0,1,2,Check-Out,2016-01-22
20263,Resort Hotel,0,3,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,43.0,1,2,Check-Out,2016-02-26
20264,Resort Hotel,0,3,2017,January,2,12,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240.0,,0,Transient-Party,43.0,0,2,Check-Out,2017-01-13
20265,Resort Hotel,0,7,2017,March,10,8,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,3,A,A,0,No Deposit,240.0,,0,Transient-Party,55.0,1,2,Check-Out,2017-03-09
20266,Resort Hotel,0,3,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,40.0,0,2,Check-Out,2016-01-22
20267,Resort Hotel,0,3,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,2,Check-Out,2016-02-26
20268,Resort Hotel,0,3,2017,January,2,12,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240.0,,0,Transient-Party,50.0,1,2,Check-Out,2017-01-13
20269,Resort Hotel,0,14,2016,January,4,21,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,59.4,0,1,Check-Out,2016-01-22
20270,Resort Hotel,0,4,2016,January,4,20,0,2,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,35.0,1,1,Check-Out,2016-01-22
20271,Resort Hotel,0,1,2016,January,4,17,2,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,29.0,0,0,Check-Out,2016-01-22
20272,Resort Hotel,0,0,2016,January,4,21,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,61.0,0,0,Check-Out,2016-01-22
20273,Resort Hotel,0,1,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,40.0,0,1,Check-Out,2016-01-22
20274,Resort Hotel,0,3,2016,January,4,18,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,29.0,0,0,Check-Out,2016-01-23
20275,Resort Hotel,0,32,2016,January,4,20,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,37.0,0,1,Check-Out,2016-01-23
20276,Resort Hotel,0,4,2016,January,4,22,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,57.0,1,0,Check-Out,2016-01-23
20277,Resort Hotel,0,6,2016,November,48,26,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,250.0,,0,Group,49.0,1,1,Check-Out,2016-11-27
20278,Resort Hotel,0,0,2016,January,4,22,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-01-23
20279,Resort Hotel,0,6,2016,January,4,19,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,60.8,1,0,Check-Out,2016-01-23
20280,Resort Hotel,0,18,2016,January,4,22,0,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,88.0,0,1,Check-Out,2016-01-23
20281,Resort Hotel,0,4,2016,January,4,17,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314.0,,0,Transient,69.0,1,1,Check-Out,2016-01-23
20282,Resort Hotel,0,37,2016,January,3,16,2,5,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,31.0,0,1,Check-Out,2016-01-23
20283,Resort Hotel,0,37,2016,January,3,16,2,5,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,31.0,0,1,Check-Out,2016-01-23
20284,Resort Hotel,0,0,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-01-23
20285,Resort Hotel,0,1,2016,January,4,22,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,38.0,0,0,Check-Out,2016-01-23
20286,Resort Hotel,0,27,2016,January,3,13,2,8,2,0.0,0,HB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,115.0,,0,Transient,49.5,0,0,Check-Out,2016-01-23
20287,Resort Hotel,0,0,2016,January,4,22,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,127.0,,0,Transient,30.5,0,0,Check-Out,2016-01-23
20288,Resort Hotel,0,11,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,71.0,0,1,Check-Out,2016-01-23
20289,Resort Hotel,0,1,2016,January,4,22,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,38.0,0,0,Check-Out,2016-01-23
20290,Resort Hotel,0,1,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,43.0,0,0,Check-Out,2016-01-23
20291,Resort Hotel,0,7,2016,January,4,21,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,8.0,,0,Transient,29.0,0,0,Check-Out,2016-01-23
20292,Resort Hotel,0,16,2016,January,4,20,0,4,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,71.0,0,0,Check-Out,2016-01-24
20293,Resort Hotel,0,0,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Group,29.0,0,0,Check-Out,2016-01-24
20294,Resort Hotel,0,7,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2016-01-24
20295,Resort Hotel,0,2,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-01-24
20296,Resort Hotel,0,0,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,51.0,1,0,Check-Out,2016-01-24
20297,Resort Hotel,0,2,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-01-24
20298,Resort Hotel,0,41,2016,January,4,22,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,54.0,1,2,Check-Out,2016-01-24
20299,Resort Hotel,0,12,2016,January,4,20,0,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,115.0,,0,Transient,26.1,0,0,Check-Out,2016-01-24
20300,Resort Hotel,0,3,2016,January,4,21,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,39.0,0,0,Check-Out,2016-01-24
20301,Resort Hotel,0,0,2016,January,4,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-01-24
20302,Resort Hotel,0,3,2016,January,4,23,0,1,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-01-24
